condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_stepVel,R_stepVelj,R_stepDispRaw,R_stepDispZUPT,R_gaitEvent,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
stim,63,63,0,391925.047,-0.840,-0.054,0.082,0.534,2985,0,26,2421,1307,303,0,471,36,0.000,153,1,2.900,0.382,2.860,-0.400,0.260,-0.213,0.033,0.996,-0.372,0.086,0.158,0.000,0.000,0.055,0.010,2,NULL,NULL,,1,0,3,7,255,,250,0,0
stim,63,63,0,391930.047,-0.840,-0.054,0.083,0.534,2983,0,25,2414,1305,301,0,468,36,0.000,153,1,3.974,0.225,-3.540,0.400,-1.760,-0.265,-0.006,1.024,-0.208,0.086,0.158,0.000,0.000,0.055,0.010,2,NULL,NULL,,1,0,3,7,255,,250,0,0
stim,63,63,0,391935.047,-0.840,-0.054,0.082,0.534,2983,0,27,2415,1311,304,0,471,36,0.000,153,1,2.491,0.225,0.980,-0.760,2.160,-0.096,-0.034,0.900,-0.208,0.086,0.158,0.000,0.000,0.055,0.010,2,NULL,NULL,,1,0,3,7,255,,250,0,0
stim,63,63,0,391940.047,-0.840,-0.054,0.083,0.534,2980,0,24,2421,1311,300,0,471,36,0.000,153,1,1.616,0.512,0.360,0.760,-1.380,-0.316,0.040,1.067,-0.208,-0.468,0.526,0.000,0.000,0.055,0.010,2,NULL,NULL,,1,0,3,7,255,,250,0,0
stim,79,79,0,391945.047,-0.840,-0.054,0.082,0.534,2986,0,25,2412,1313,309,0,472,36,0.000,153,1,3.571,0.813,-3.360,-1.200,0.140,-0.111,-0.041,0.918,0.618,0.528,-0.784,0.000,0.000,0.055,0.010,2,NULL,NULL,,1,0,3,7,255,,250,0,0
stim,79,79,0,391950.047,-0.840,-0.054,0.082,0.534,2969,0,25,2415,1316,308,0,476,36,0.000,153,1,3.926,0.574,3.720,1.000,0.760,-0.264,0.019,1.014,-0.434,-0.376,0.426,0.000,0.000,0.055,0.010,2,NULL,NULL,,1,0,3,7,255,,250,0,0
stim,79,79,0,391955.047,-0.840,-0.054,0.082,0.534,2985,0,23,2425,1321,304,0,473,36,0.000,153,1,5.922,0.333,-5.560,-1.380,-1.500,-0.167,-0.015,0.973,0.218,0.252,-0.156,0.000,0.000,0.055,0.010,2,NULL,NULL,,1,0,3,7,255,,250,0,0
stim,79,79,0,391960.047,-0.840,-0.054,0.082,0.534,2976,0,24,2414,1319,299,0,467,36,0.000,153,1,5.071,0.228,4.700,1.120,1.540,-0.224,0.000,0.975,-0.142,-0.178,-0.028,0.000,0.000,0.055,0.010,2,NULL,NULL,,1,0,3,7,255,,250,0,0
stim,79,79,0,391965.049,-0.840,-0.054,0.082,0.534,2973,0,29,2415,1331,303,0,471,36,0.000,153,1,6.419,0.151,-5.860,-1.620,-2.060,-0.188,-0.004,0.993,0.050,0.142,-0.028,0.000,0.000,0.055,0.010,2,NULL,NULL,,1,0,3,7,255,,250,0,0
stim,80,80,0,391970.048,-0.840,-0.054,0.082,0.534,2984,0,27,2419,1343,304,0,473,36,0.000,153,1,4.872,0.120,4.340,1.200,1.860,-0.213,-0.004,0.973,-0.064,-0.102,-0.028,0.000,0.000,0.055,0.010,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,80,80,0,391975.047,-0.840,-0.054,0.082,0.534,2983,0,26,2403,1336,308,0,473,36,0.000,153,1,5.581,0.112,-4.940,-1.500,-2.120,-0.191,-0.003,0.985,0.020,0.110,0.008,0.000,0.000,0.055,0.010,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,80,80,0,391980.047,-0.840,-0.054,0.082,0.534,2968,0,27,2412,1331,307,0,473,36,0.000,153,1,3.367,0.102,2.880,0.820,1.540,-0.214,-0.010,0.988,-0.008,-0.102,0.008,0.000,0.000,0.055,0.010,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,80,80,0,391985.047,-0.840,-0.054,0.082,0.534,2983,0,28,2421,1320,308,0,475,36,0.000,153,1,3.013,0.110,-2.620,-0.880,-1.200,-0.186,0.004,0.965,-0.008,0.110,0.008,0.000,0.000,0.055,0.010,2,NULL,NULL,,1,0,1,7,255,,250,0,0
stim,80,80,0,391990.047,-0.840,-0.054,0.082,0.534,2976,0,27,2411,1328,307,0,471,36,0.000,153,1,0.311,0.110,-0.300,-0.080,0.020,-0.222,-0.022,1.010,-0.008,-0.110,0.084,0.000,0.000,0.055,0.010,2,NULL,NULL,,1,0,1,7,255,,250,0,0
